"Mppcv";"nMppnm";"fMppnm";"aMppnm";"ATC";"DDD";"DDU";"DPP";"ATCNM_E";"ATCNM_N";"ATCNM_F";"OffMrkt";"GGRCM";"HYR_";"CreaDatm";"Dbl";"Route"
"2949063";"irbesartan/ hydrochlorothiazide apotex 300/25 98 tab";"irbesartan/ hydrochlorothiazide apotex 300/25 98 compr";"IRBESARTAN HYDROCH APOTEX 300MG/25MG FILM TABL98";"C09DA04";"1.000";"ed";;"irbesartan and diuretics";"irbesartan met diuretica";"irbésartan et diurétiques";;"true";"AADE";;;
"3049939";"irbesartan/ hydrochlorothiazide mylan 150/12,5 28 tab";"irbesartan/ hydrochlorothiazide mylan 150/12,5 28 compr";"IRBESARTAN HCT MYLAN 150MG/12,5 MG TABL 28";"C09DA04";"1.000";"ed";;"irbesartan and diuretics";"irbesartan met diuretica";"irbésartan et diurétiques";;"true";"AADE";;;
"3049947";"irbesartan/ hydrochlorothiazide mylan 300/12,5 28 tab";"irbesartan/ hydrochlorothiazide mylan 300/12,5 28 compr";"IRBESARTAN HCT MYLAN 300MG/12,5 MG TABL 28";"C09DA04";"1.000";"ed";;"irbesartan and diuretics";"irbesartan met diuretica";"irbésartan et diurétiques";;"true";"AADE";;;
"3049954";"irbesartan/ hydrochlorothiazide mylan 300/12,5 98 tab";"irbesartan/ hydrochlorothiazide mylan 300/12,5 98 compr";"IRBESARTAN HCT MYLAN 300MG/12,5 MG TABL 98";"C09DA04";"1.000";"ed";;"irbesartan and diuretics";"irbesartan met diuretica";"irbésartan et diurétiques";;"true";"AADE";;;
"3049962";"irbesartan/ hydrochlorothiazide mylan 300/25 98 tab";"irbesartan/ hydrochlorothiazide mylan 300/25 98 compr";"IRBESARTAN HCT MYLAN 300MG/25,0 MG TABL 98";"C09DA04";"1.000";"ed";;"irbesartan and diuretics";"irbesartan met diuretica";"irbésartan et diurétiques";;"true";"AADE";;;
"2906345";"irbesartan/ hydrochlorothiazide sandoz 150/12,5 28 tab";"irbesartan/ hydrochlorothiazide sandoz 150/12,5 28 compr";"IRBESARTAN HYDROCH SANDOZ TABL 28X150MG/12,5MG";"C09DA04";"1.000";"ed";;"irbesartan and diuretics";"irbesartan met diuretica";"irbésartan et diurétiques";;"true";"AADE";;;
"2906337";"irbesartan/ hydrochlorothiazide sandoz 150/12,5 98 tab";"irbesartan/ hydrochlorothiazide sandoz 150/12,5 98 compr";"IRBESARTAN HYDROCH SANDOZ TABL 98X150MG/12,5MG";"C09DA04";"0.000";;;"irbesartan and diuretics";"irbesartan met diuretica";"irbésartan et diurétiques";;"true";"AADE";;;
"2906360";"irbesartan/ hydrochlorothiazide sandoz 300/12,5 28 tab";"irbesartan/ hydrochlorothiazide sandoz 300/12,5 28 compr";"IRBESARTAN HYDROCH SANDOZ TABL 28X300MG/12,5MG";"C09DA04";"1.000";"ed";;"irbesartan and diuretics";"irbesartan met diuretica";"irbésartan et diurétiques";;"true";"AADE";;;
"2906378";"irbesartan/ hydrochlorothiazide sandoz 300/12,5 56 tab";"irbesartan/ hydrochlorothiazide sandoz 300/12,5 56 compr";"IRBESARTAN HYDROCH SANDOZ TABL 56X300MG/12,5MG";"C09DA04";"1.000";"ed";;"irbesartan and diuretics";"irbesartan met diuretica";"irbésartan et diurétiques";;"true";"AADE";;;
"2906386";"irbesartan/ hydrochlorothiazide sandoz 300/12,5 98 tab";"irbesartan/ hydrochlorothiazide sandoz 300/12,5 98 compr";"IRBESARTAN HYDROCH SANDOZ TABL 98X300MG/12,5MG";"C09DA04";"1.000";"ed";;"irbesartan and diuretics";"irbesartan met diuretica";"irbésartan et diurétiques";;"true";"AADE";;;
"2906394";"irbesartan/ hydrochlorothiazide sandoz 300/25 28 tab";"irbesartan/ hydrochlorothiazide sandoz 300/25 28 compr";"IRBESARTAN HYDROCH SANDOZ TABL 28X300MG/25,0MG";"C09DA04";"1.000";"ed";;"irbesartan and diuretics";"irbesartan met diuretica";"irbésartan et diurétiques";;"true";"AADE";;;
"2906402";"irbesartan/ hydrochlorothiazide sandoz 300/25 56 tab";"irbesartan/ hydrochlorothiazide sandoz 300/25 56 compr";"IRBESARTAN HYDROCH SANDOZ TABL 56X300MG/25,0MG";"C09DA04";"1.000";"ed";;"irbesartan and diuretics";"irbesartan met diuretica";"irbésartan et diurétiques";;"true";"AADE";;;
"2906410";"irbesartan/ hydrochlorothiazide sandoz 300/25 98 tab";"irbesartan/ hydrochlorothiazide sandoz 300/25 98 compr";"IRBESARTAN HYDROCH SANDOZ TABL 98X300MG/25,0MG";"C09DA04";"1.000";"ed";;"irbesartan and diuretics";"irbesartan met diuretica";"irbésartan et diurétiques";;"true";"AADE";;;
"3029477";"irbesartan/ hydrochlorothiazide teva 150/12,5 28 tab";"irbesartan/ hydrochlorothiazide teva 150/12,5 28 compr";"IRBESARTAN HCT TEVA 150 MG/12,5 MG FILMOMH TABL 28";"C09DA04";"0.000";;;"irbesartan and diuretics";"irbesartan met diuretica";"irbésartan et diurétiques";;"true";"AADE";;;
"3029485";"irbesartan/ hydrochlorothiazide teva 150/12,5 98 tab";"irbesartan/ hydrochlorothiazide teva 150/12,5 98 compr";"IRBESARTAN HCT TEVA 150 MG/12,5 MG FILMOMH TABL 98";"C09DA04";"0.000";;;"irbesartan and diuretics";"irbesartan met diuretica";"irbésartan et diurétiques";;"true";"AADE";;;
"3029493";"irbesartan/ hydrochlorothiazide teva 300/12,5 28 tab";"irbesartan/ hydrochlorothiazide teva 300/12,5 28 compr";"IRBESARTAN HCT TEVA 300 MG/12,5 MG FILMOMH TABL 28";"C09DA04";"0.000";;;"irbesartan and diuretics";"irbesartan met diuretica";"irbésartan et diurétiques";;"true";"AADE";;;
"3029501";"irbesartan/ hydrochlorothiazide teva 300/12,5 98 tab";"irbesartan/ hydrochlorothiazide teva 300/12,5 98 compr";"IRBESARTAN HCT TEVA 300 MG/12,5 MG FILMOMH TABL 98";"C09DA04";"0.000";;;"irbesartan and diuretics";"irbesartan met diuretica";"irbésartan et diurétiques";;"true";"AADE";;;
"3029519";"irbesartan/ hydrochlorothiazide teva 300/25 28 tab";"irbesartan/ hydrochlorothiazide teva 300/25 28 compr";"IRBESARTAN HCT TEVA 300 MG/25,0 MG FILMOMH TABL 28";"C09DA04";"0.000";;;"irbesartan and diuretics";"irbesartan met diuretica";"irbésartan et diurétiques";;"true";"AADE";;;
"3029527";"irbesartan/ hydrochlorothiazide teva 300/25 98 tab";"irbesartan/ hydrochlorothiazide teva 300/25 98 compr";"IRBESARTAN HCT TEVA 300 MG/25,0 MG FILMOMH TABL 98";"C09DA04";"0.000";;;"irbesartan and diuretics";"irbesartan met diuretica";"irbésartan et diurétiques";;"true";"AADE";;;
"2616993";"iressa tab 30x 250mg";"iressa compr 30x 250mg";"IRESSA 250 MG FILMOMH TABL 30 X 250 MG";"L01XE02";"250.000";"mg";;"gefitinib";"gefitinib";"géfitinib";;"true";"MGA";;;
"2549624";"irinosin flac inf 100mg/5ml";"irinosin flac perf 100mg/5ml";"IRINOSIN TEVA SOL PERF 20 MG 1 ML 5 ML";"L01XX19";"28.000";"mg";;"irinotecan";"irinotecan";"irinotécan";;"true";"MDAA";;;
"2549616";"irinosin flac inf 40mg/2ml";"irinosin flac perf 40mg/2ml";"IRINOSIN TEVA SOL PERF 20 MG 1 ML 2 ML";"L01XX19";"28.000";"mg";;"irinotecan";"irinotecan";"irinotécan";;"true";"MDAA";;;
"2595205";"irinosin flac inf 500mg/25ml";"irinosin flac perf 500mg/25ml";"IRINOSIN TEVA SOL PERF 20 MG 1 ML 25 ML";"L01XX19";"28.000";"mg";;"irinotecan";"irinotecan";"irinotécan";;"true";"MDAA";;;
"2585396";"irinotecan actavis flac inf 100mg/5ml";"irinotecan actavis flac perf 100mg/5ml";"IRINOTECAN ACTAVIS CONC SOL INJ/INF 20MG/ML - 5 ML";"L01XX19";"28.000";"mg";;"irinotecan";"irinotecan";"irinotécan";;"true";"MDAA";;;
"2813210";"irinotecan actavis flac inf 300mg/15ml";"irinotecan actavis flac perf 300mg/15ml";"IRINOTECAN ACTAVIS CONC SOL INJ/INF 20MG/ML -15 ML";"L01XX19";"28.000";"mg";;"irinotecan";"irinotecan";"irinotécan";;"true";"MDAA";;;
"2585362";"irinotecan actavis flac inf 40mg/2ml";"irinotecan actavis flac perf 40mg/2ml";"IRINOTECAN ACTAVIS CONC SOL INJ/INF 20MG/ML - 2 ML";"L01XX19";"28.000";"mg";;"irinotecan";"irinotecan";"irinotécan";;"true";"MDAA";;;
"2596799";"irinotecan actavis flac inf 500mg/25ml";"irinotecan actavis flac perf 500mg/25ml";"IRINOTECAN ACTAVIS CONC SOL INJ/INF 20MG/ML -25 ML";"L01XX19";"28.000";"mg";;"irinotecan";"irinotecan";"irinotécan";;"true";"MDAA";;;
"2716942";"IRINOTECAN EBEWE 5 INJ FL 5ML CONC SOL INF 20MG/ML";"IRINOTECAN EBEWE 5 FL INJ 5ML CONC SOL PER 20MG/ML";"IRINOTECAN SANDOZ 5INJ FL 5ML CONC SOL INF 20MG/ML";"L01XX19";"28.000";"mg";;"irinotecan";"irinotecan";"irinotécan";;"true";"MDAA";;;
"2613230";"irinotecan eg flac inf 100mg/5ml";"irinotecan eg flac perf 100mg/5ml";"IRINOTECAN EG 20MG CONC SOL INF 5ML INJ FL";"L01XX19";"28.000";"mg";;"irinotecan";"irinotecan";"irinotécan";;"true";"MDAA";;;
"2677755";"irinotecan eg flac inf 100mg/5ml";"irinotecan eg flac perf 100mg/5ml";"IRINOTECAN EUROGENERICS 20MG CONC SOL INF 5ML FL";"L01XX19";"28.000";"mg";;"irinotecan";"irinotecan";"irinotécan";;"false";;;;
"2613255";"irinotecan eg flac inf 300mg/15ml";"irinotecan eg flac perf 300mg/15ml";"IRINOTECAN EG 20MG CONC SOL INF15ML INJ FL";"L01XX19";"28.000";"mg";;"irinotecan";"irinotecan";"irinotécan";;"true";"MDAA";;;
"2677748";"irinotecan eg flac inf 40mg/2ml";"irinotecan eg flac perf 40mg/2ml";"IRINOTECAN EUROGENERICS 20MG CONC SOL INF 2ML FL";"L01XX19";"28.000";"mg";;"irinotecan";"irinotecan";"irinotécan";;"false";;;;
"2613248";"irinotecan eg flac inf 40mg/2ml";"irinotecan eg flac perf 40mg/2ml";"IRINOTECAN EG 20MG CONC SOL INF 2ML INJ FL";"L01XX19";"28.000";"mg";;"irinotecan";"irinotecan";"irinotécan";;"true";"MDAA";;;
"2601821";"irinotecan hospira flac inf 100mg/5ml";"irinotecan hospira flac perf 100mg/5ml";"IRINOTECAN HOSPIRA 20MG/ML 1FL INJ 5ML SOL DIL";"L01XX19";"28.000";"mg";;"irinotecan";"irinotecan";"irinotécan";;"true";"MDAA";;;
"2601813";"irinotecan hospira flac inf 40mg/2ml";"irinotecan hospira flac perf 40mg/2ml";"IRINOTECAN HOSPIRA 20MG/ML 1FL INJ 2ML SOL DIL";"L01XX19";"28.000";"mg";;"irinotecan";"irinotecan";"irinotécan";;"true";"MDAA";;;
"2601847";"irinotecan hospira flac inf 500mg/25ml";"irinotecan hospira flac perf 500mg/25ml";"IRINOTECAN HOSPIRA 20MG/ML 1FL INJ 25ML SOL DIL";"L01XX19";"28.000";"mg";;"irinotecan";"irinotecan";"irinotécan";;"true";"MDAA";;;
"2964187";"irinotecan hydrochloride accord healthcare flac inf 100mg/5ml";"irinotecan hydrochloride accord healthcare flac perf 100mg/5ml";"IRINOTECAN 20MG/ML HCL ACCORD FL INSP 5ML OPL INF";"L01XX19";"28.000";"mg";;"irinotecan";"irinotecan";"irinotécan";;"true";"MDAA";;;
"2967164";"irinotecan hydrochloride accord healthcare flac inf 300mg/15ml";"irinotecan hydrochloride accord healthcare flac perf 300mg/15ml";"IRINOTECAN 20MG/ML HCL ACCORD FL INSP 15ML OPL INF";"L01XX19";"28.000";"mg";;"irinotecan";"irinotecan";"irinotécan";;"true";"MDAA";;;
"2964179";"irinotecan hydrochloride accord healthcare flac inf 40mg/2ml";"irinotecan hydrochloride accord healthcare flac perf 40mg/2ml";"IRINOTECAN 20MG/ML HCL ACCORD FL INSP 2ML OPL INF";"L01XX19";"28.000";"mg";;"irinotecan";"irinotecan";"irinotécan";;"true";"MDAA";;;
"2967156";"irinotecan hydrochloride accord healthcare flac inf 500mg/25ml";"irinotecan hydrochloride accord healthcare flac perf 500mg/25ml";"IRINOTECAN 20MG/ML HCL ACCORD FL INSP 25ML OPL INF";"L01XX19";"28.000";"mg";;"irinotecan";"irinotecan";"irinotécan";;"true";"MDAA";;;
"2765410";"IRINOTECAN KABI 1INJ FL 25ML CONC SOL INF 20MG/ML";"IRINOTECAN KABI 1FL INJ 25ML CONC SOL PER 20MG/ML";"IRINOTECAN KABI 1INJ FL 25ML CONC SOL INF 20MG/ML";"L01XX19";"28.000";"mg";;"irinotecan";"irinotecan";"irinotécan";;"true";"MDAA";;;
"2755692";"irinotecan kabi flac inf 100mg/5ml";"irinotecan kabi flac perf 100mg/5ml";"IRINOTECAN KABI 1INJ FL 5ML CONC SOL INF 20MG/ML";"L01XX19";"28.000";"mg";;"irinotecan";"irinotecan";"irinotécan";;"true";"MDAA";;;
"2765402";"irinotecan kabi flac inf 300mg/15ml";"irinotecan kabi flac perf 300mg/15ml";"IRINOTECAN KABI 1INJ FL 15ML CONC SOL INF 20MG/ML";"L01XX19";"28.000";"mg";;"irinotecan";"irinotecan";"irinotécan";;"true";"MDAA";;;
"2755684";"irinotecan kabi flac inf 40mg/2ml";"irinotecan kabi flac perf 40mg/2ml";"IRINOTECAN KABI 1INJ FL 2ML CONC SOL INF 20MG/ML";"L01XX19";"28.000";"mg";;"irinotecan";"irinotecan";"irinotécan";;"true";"MDAA";;;
"2582260";"irinotecan mylan flac inf 100mg/5ml";"irinotecan mylan flac perf 100mg/5ml";"IRINOTECAN MYLAN 100 MG/ 5ML FL INJ";"L01XX19";"28.000";"mg";;"irinotecan";"irinotecan";"irinotécan";;"true";"MDAA";;;
"2673630";"irinotecan mylan flac inf 300mg/15ml";"irinotecan mylan flac perf 300mg/15ml";"IRINOTECAN MYLAN 300 MG/15ML FL INJ";"L01XX19";"28.000";"mg";;"irinotecan";"irinotecan";"irinotécan";;"true";"MDAA";;;
"2582252";"irinotecan mylan flac inf 40mg/2ml";"irinotecan mylan flac perf 40mg/2ml";"IRINOTECAN MYLAN 40 MG/ 2ML FL INJ";"L01XX19";"28.000";"mg";;"irinotecan";"irinotecan";"irinotécan";;"false";;;;
"2684892";"irinotecan mylan flac inf 500mg/25ml";"irinotecan mylan flac perf 500mg/25ml";"IRINOTECAN MYLAN 500 MG/25ML FL INJ";"L01XX19";"28.000";"mg";;"irinotecan";"irinotecan";"irinotécan";;"true";"MDAA";;;
"2622421";"IRINOTECAN SANDOZ CONCENTR SOL INF  40 MG/ 2 ML";"IRINOTECAN SANDOZ SOL DIL PR PERF  40 MG/ 2 ML";"IRINOTECAN SANDOZ CONCENTR SOL INF 40 MG/ 2 ML";"L01XX19";"28.000";"mg";;"irinotecan";"irinotecan";"irinotécan";;"false";;;;
"2622397";"IRINOTECAN SANDOZ CONCENTR SOL INF 100 MG/ 5 ML";"IRINOTECAN SANDOZ SOL DIL PR PERF 100 MG/ 5 ML";"IRINOTECAN SANDOZ CONCENTR SOL INF 100 MG/ 5 ML";"L01XX19";"28.000";"mg";;"irinotecan";"irinotecan";"irinotécan";;"false";;;;
"2716926";"irinotecan sandoz flac inf 300mg/15ml";"irinotecan sandoz flac perf 300mg/15ml";"IRINOTECAN SANDO 1FL INJ 15ML CONC SOL INF 20MG/ML";"L01XX19";"28.000";"mg";;"irinotecan";"irinotecan";"irinotécan";;"true";"MDAA";;;
"2716934";"irinotecan sandoz flac inf 5x 40mg/2ml";"irinotecan sandoz flac perf 5x 40mg/2ml";"IRINOTECAN SANDOZ 5INJ FL 2ML CONC SOL INF 20MG/ML";"L01XX19";"28.000";"mg";;"irinotecan";"irinotecan";"irinotécan";;"true";"MDAA";;;
"2716918";"irinotecan sandoz flac inf 5x 500mg/25ml";"irinotecan sandoz flac perf 5x 500mg/25ml";"IRINOTECAN SANDO 1FL INJ 25ML CONC SOL INF 20MG/ML";"L01XX19";"28.000";"mg";;"irinotecan";"irinotecan";"irinotécan";;"true";"MDAA";;;
"2746816";"irinotecan vianex flac inf 100mg/5ml";"irinotecan vianex flac perf 100mg/5ml";"IRINOTECAN VIANEX 1INJ FL 5ML CONC SOL INF 20MG/ML";"L01XX19";"28.000";"mg";;"irinotecan";"irinotecan";"irinotécan";;"true";"MDAA";;;
"2746824";"irinotecan vianex flac inf 40mg/2ml";"irinotecan vianex flac perf 40mg/2ml";"IRINOTECAN VIANEX 1INJ FL 2ML CONC SOL INF 20MG/ML";"L01XX19";"28.000";"mg";;"irinotecan";"irinotecan";"irinotécan";;"true";"MDAA";;;
"0805473";"irripack braun aqua          500 ml";"irripack braun aqua          500 ml";"IRRIPACK BRAUN AQUA 500 ML";"V07AB40";"1.000";"ed";;"?";"oplosmiddelen voor injecties";"solutions pour injections";;"false";;;;
"0805481";"irripack braun aqua         1000 ml";"irripack braun aqua         1000 ml";"IRRIPACK BRAUN AQUA 1000 ML";"V07AB40";"1.000";"ed";;"?";"oplosmiddelen voor injecties";"solutions pour injections";;"false";;;;
"0805457";"irripack braun nacl 0,9 %    500 ml";"irripack braun nacl 0,9 %    500 ml";"IRRIPACK BRAUN NACL 0,9 % 500 ML";"B05CB01";"1.000";"ed";;"sodium chloride";"natriumchloride";"chlorure de sodium";;"false";;;;
"0805465";"irripack braun nacl 0,9 %   1000 ml";"irripack braun nacl 0,9 %   1000 ml";"IRRIPACK BRAUN NACL 0,9 % 1000 ML";"B05CB01";"1.000";"ed";;"sodium chloride";"natriumchloride";"chlorure de sodium";;"false";;;;
"0805861";"irripack braun ringer       1000 ml";"irripack braun ringer       1000 ml";"ECOTAINER BRAUN RINGER 1000 ML";"B05CB10";"1.000";"ed";;"combinations";"combinatiepreparaten";"associations";;"false";;;;
"0014712";"irritren drag  50 x 200 mg";"irritren drag  50 x 200 mg";"IRRITREN DRAG 50 X 200 MG";"M01AB09";"600.000";"mg";;"lonazolac";"lonazolac";"lonazolac";;"false";;;;
"0116582";"irs 19 triosol sol. aer. 20 ml";"irs 19 triosol sol. aer. 20 ml";"IRS 19 TRIOSOL SOL. AER. 20 ML";"J07AX30";"1.000";"ed";;"?";"andere bacteriële vaccins";"autres vaccins antibactériens";;"false";;;;
"1677848";"iruxol mono 30g zalf";"iruxol mono 30g pommade";"IRUXOL MONO CREME 30G 66009030";"D03BA52";"6.000";"E";;"collagenase, combinations";"clostridiopeptidase, combinatiepreparaten";"clostridiopeptidase, associations";;"true";"OHA";;;
"1003623";"ischelium caps  42 x 4,5 mg";"ischelium caps  42 x 4,5 mg";"ISCHELIUM CAPS 42 X 4,5 MG";"C04AE01";"3.000";"mg";;"ergoloid mesylates";"co-dergocrine mesilaat (ergoloidmesilaten)";"co-dergocrine mésilate";;"false";;;;
"1542612";"iscover comp 28 x 75 mg";"iscover comp 28 x 75 mg";"ISCOVER COMP 28 X 75 MG";"B01AC04";"75.000";"mg";;"clopidogrel";"clopidogrel";"clopidogrel";;"false";;;;
"2485498";"isentress tab 60x 400mg";"isentress compr 60x 400mg";"ISENTRESS 400 MG COMP ENROB 60";"J05AX08";"800.000";"mg";;"raltegravir";"raltegravir";"raltégravir";;"true";"KDCEA";;;
"1359066";"isepacine 100 pro inj 2amp100mg/1ml";"isepacine 100 pro inj 2amp100mg/1ml";"ISEPACINE 100 PRO INJ 2AMP100MG/1ML";"J01GB11";"400.000";"mg";;"isepamicin";"isepamicine";"isépamicine";;"false";;;;
"1359074";"isepacine 250 pro inj 2amp250mg/1ml";"isepacine 250 pro inj 2amp250mg/1ml";"ISEPACINE 250 PRO INJ 2AMP250MG/1ML";"J01GB11";"400.000";"mg";;"isepamicin";"isepamicine";"isépamicine";;"false";;;;
"1359082";"isepacine 500 pro inj 2amp500mg/2ml";"isepacine 500 pro inj 2amp500mg/2ml";"ISEPACINE 500 PRO INJ 2AMP500MG/2ML";"J01GB11";"400.000";"mg";;"isepamicin";"isepamicine";"isépamicine";;"false";;;;
"0817296";"isilung caps   20 x 100 mg";"isilung caps   20 x 100 mg";"ISILUNG EXEL PHARMA CAPS 20 X 100 MG";"R05CB04";"200.000";"mg";;"eprazinone";"eprazinon";"éprazinone";;"false";;;;
"0817304";"isilung caps   40 x 100 mg";"isilung caps   40 x 100 mg";"ISILUNG EXEL PHARMA CAPS 40 X 100 MG";"R05CB04";"200.000";"mg";;"eprazinone";"eprazinon";"éprazinone";;"false";;;;
"0126235";"isilung caps  100 x 100 mg";"isilung caps  100 x 100 mg";"ISILUNG CAPS 100 X 100 MG";"R05CB04";"200.000";"mg";;"eprazinone";"eprazinon";"éprazinone";;"false";;;;
"0633859";"isilung supp. 12 x  50 mg";"isilung supp. 12 x  50 mg";"ISILUNG SUPP 12 X 50 MG";"R05CB04";"200.000";"mg";;"eprazinone";"eprazinon";"éprazinone";;"false";;;;
"0116376";"ismeline comp  30 x 25 mg";"ismeline comp  30 x 25 mg";"ISMELINE COMP 30 X 25 MG";"C02CC02";"30.000";"mg";;"guanethidine";"guanethidine";"guanéthidine";;"false";;;;
"0116384";"ismeline comp  40 x 10 mg";"ismeline comp  40 x 10 mg";"ISMELINE COMP 40 X 10 MG";"C02CC02";"30.000";"mg";;"guanethidine";"guanethidine";"guanéthidine";;"false";;;;
"2350338";"ISO BETADINE 4 % GERMICIDE ZEEP";"ISO BETADINE 4 % SAVON GERMICIDE";"ISO BETADINE 4 % GERMICIDE ZEEP";"D08AG02";"20.000";"ml";;"povidone-iodine";"povidon-jood";"povidone iodée";;"false";;;;
"0050369";"iso betadine derm 10% 100ml";"iso betadine derm 10% 100ml";"ISO BETADINE DERM 10% 100ML";"D08AG02";"20.000";"ml";;"povidone-iodine";"povidon-jood";"povidone iodée";;"false";;;;
"0050500";"iso betadine derm 10% 500ml";"iso betadine derm 10% 500ml";"ISO BETADINE DERM 10% 500ML";"D08AG02";"20.000";"ml";;"povidone-iodine";"povidon-jood";"povidone iodée";;"false";;;;
"1080233";"iso betadine derm 10% 50x10ml ud";"iso betadine derm 10% 50x10ml ud";"ISO BETADINE DERM 10% 50X10ML UD";"D08AG02";"20.000";"ml";;"povidone-iodine";"povidon-jood";"povidone iodée";;"false";;;;
"1080241";"iso betadine derm 10% 5x10ml";"iso betadine derm 10% 5x10ml";"ISO BETADINE DERM 10% 5X10ML";"D08AG02";"20.000";"ml";;"povidone-iodine";"povidon-jood";"povidone iodée";;"false";;;;
"0050427";"iso betadine gyne. 300 ml";"iso betadine gyne. 300 ml";"ISO BETADINE GYNECOL 300 ML";"G01AX11";"200.000";"mg";;"povidone-iodine";"povidon-jood";"povidone iodée";;"false";;;;
"0811257";"iso betadine pomm. 100 g";"iso betadine pomm. 100 g";"ISO BETADINE POMM. 100 G";"D08AG02";"5.000";"g";;"povidone-iodine";"povidon-jood";"povidone iodée";;"false";;;;
"0050062";"iso betadine savon liquide 2l";"iso betadine savon liquide 2l";"ISO BETADINE SAVON LIQUIDE 2L";"D08AG02";"20.000";"ml";;"povidone-iodine";"povidon-jood";"povidone iodée";;"false";;;;
"0050518";"iso betadine savon liquide 300 ml";"iso betadine savon liquide 300 ml";"ISO BETADINE ZEEP VLOEIBAAR 300 ML";"D08AG02";"20.000";"ml";;"povidone-iodine";"povidon-jood";"povidone iodée";;"false";;;;
"0048736";"iso betadine sol dermique 1 2l";"iso betadine sol dermique 1 2l";"ISO BETADINE SOL DERMIQUE 1 2L";"D08AG02";"20.000";"ml";;"povidone-iodine";"povidon-jood";"povidone iodée";;"false";;;;
"0100503";"iso betadine tulles compr 50 10x10";"iso betadine tulles compr 50 10x10";"ISO BETADINE TULLES COMPR 50 10X10";"D09AA09";"1.000";"ed";;"povidone-iodine";"povidon-jood";"povidone iodée";;"false";;;;
"1169556";"iso betadine uniwash ud 50flx10ml";"iso betadine uniwash ud 50flx10ml";"ISO BETADINE UNIWASH UD 50FLX10ML";"D08AG02";"20.000";"ml";;"povidone-iodine";"povidon-jood";"povidone iodée";;"false";;;;
"1690809";"iso-betadine 50/690 125ml oploss hydroalc";"iso-betadine 50/690 125ml sol hydroalcoolique";"ISO BETADINE SOL HYDROALC FL 125 ML 5%";"D08AG02";"20.000";"ml";;"povidone-iodine";"povidon-jood";"povidone iodée";;"true";"OAAE";;;
"2795698";"iso-betadine 50/690 40x 10ml oploss hydroalc";"iso-betadine 50/690 40x 10ml sol hydroalcoolique";"ISO BETADINE HYDROALCOHOLISCHE OPLOS 5% UD 40X10ML";"Z";;;;"atc absent";"geen atc";"atc absent";;"true";"OAAE";;;
"1690791";"iso-betadine flac lokaal 20x 20ml 50mg/ml";"iso-betadine flac local 20x 20ml 50mg/ml";"ISO BETADINE SOL OCULAIRE-SPOELEN OOG 20UDX20ML 5%";"S01AX18";"1.000";"ed";;"povidone-iodine";"povidon-jood";"povidone iodée";;"true";"PIA";;;
"1522010";"iso-betadine gel 100 g100mg/ g";"iso-betadine gel 100 g100mg/ g";"ISO BETADINE GEL TUBE 100 G";"D08AG02";"5.000";"g";;"povidone-iodine";"povidon-jood";"povidone iodée";;"true";"OAAE";;;
"2200640";"iso-betadine gel 30 g100mg/ g";"iso-betadine gel 30 g100mg/ g";"ISO BETADINE GEL TUBE 30 G";"D08AG02";"5.000";"g";;"povidone-iodine";"povidon-jood";"povidone iodée";;"true";"OAAE";;;
"2247849";"iso-betadine oploss dermicum 10x 5ml 100mg/ml";"iso-betadine sol dermicum 10x 5ml 100mg/ml";"ISO BETADINE DERM 10% UNIDOSE FL 10X5ML";"D08AG02";"20.000";"ml";;"povidone-iodine";"povidon-jood";"povidone iodée";;"true";"OAAE";;;
"1112598";"iso-betadine oploss dermicum 125ml 100mg/ml";"iso-betadine sol dermicum 125ml 100mg/ml";"ISO BETADINE DERM 10% 125ML";"D08AG02";"20.000";"ml";;"povidone-iodine";"povidon-jood";"povidone iodée";;"true";"OAAE";;;
"2990257";"iso-betadine oploss dermicum 125ml 100mg/ml impex";"iso-betadine oploss dermicum 125ml 100mg/ml impex";;"D08AG02";;;;"povidone-iodine";"povidon-jood";"povidone iodée";;"true";"OAAE";;;
"1183730";"iso-betadine oploss gynecologie 500ml 100mg/ml";"iso-betadine sol gynecologie 500ml 100mg/ml";"ISO BETADINE GYNECOL 500 ML";"G01AX11";"200.000";"mg";;"povidone-iodine";"povidon-jood";"povidone iodée";;"true";"FACC";;;
"0049478";"iso-betadine oploss mondwater 200ml 50mg/5ml";"iso-betadine sol buccale 200ml 50mg/5ml";"ISO BETADINE MONDWATER 200 ML";"A01AB11";;;;"various";"diverse middelen";"varia";;"true";"QDBA";;;
"1183748";"iso-betadine oploss unigyn 5x 10ml 100mg/ml";"iso-betadine sol unigyn 5x 10ml 100mg/ml";"ISO BETADINE UNIGYN 5MONODOS+5CANUL";"G01AX11";"200.000";"mg";;"povidone-iodine";"povidon-jood";"povidone iodée";;"true";"FACC";;;
"0490573";"iso-betadine tulle 10x (10x 10 cm)";"iso-betadine tulle 10x (10x 10 cm)";"ISO BETADINE TULLES COMPR 10";"D09AA09";"1.000";"ed";;"povidone-iodine";"povidon-jood";"povidone iodée";;"true";"OAAE";;;
"0100495";"iso-betadine tulle 5x (10x 10 cm)";"iso-betadine tulle 5x (10x 10 cm)";"ISO BETADINE TULLES COMPR 5 10X10";"D09AA09";"1.000";"ed";;"povidone-iodine";"povidon-jood";"povidone iodée";;"true";"OAAE";;;
